sample,key,value
session_info_load_40,"process","00000000-0000-0000-0000-000000000000"
session_info_load_40,"user-name","DefUser"
session_info_load_40,"host","alko-home"
session_info_load_40,"app-id","1CV8C"
session_info_load_40,"locale","ru"
session_info_load_40,"started-at","2026-02-15T00:10:57"
session_info_load_40,"last-active-at","2026-02-16T00:31:03"
session_info_load_40,"hibernate","no"
session_info_load_40,"passive-session-hibernate-time","1200"
session_info_load_40,"hibernate-session-terminate-time","86400"
session_info_load_40,"blocked-by-dbms","0"
session_info_load_40,"blocked-by-ls","0"
session_info_load_40,"bytes-all","28598655"
session_info_load_40,"bytes-last-5min","574"
session_info_load_40,"calls-all","23354"
session_info_load_40,"calls-last-5min","0"
session_info_load_40,"dbms-bytes-all","39802649"
session_info_load_40,"dbms-bytes-last-5min","0"
session_info_load_40,"db-proc-info",""
session_info_load_40,"db-proc-took","0"
session_info_load_40,"db-proc-took-at",""
session_info_load_40,"duration-all","553795"
session_info_load_40,"duration-all-dbms","23442"
session_info_load_40,"duration-current","0"
session_info_load_40,"duration-current-dbms","0"
session_info_load_40,"duration-last-5min","0"
session_info_load_40,"duration-last-5min-dbms","0"
session_info_load_40,"memory-current","0"
session_info_load_40,"memory-last-5min","0"
session_info_load_40,"memory-total","591295547"
session_info_load_40,"read-current","0"
session_info_load_40,"read-last-5min","0"
session_info_load_40,"read-total","28602730"
session_info_load_40,"write-current","0"
session_info_load_40,"write-last-5min","0"
session_info_load_40,"write-total","15379200"
session_info_load_40,"duration-current-service","0"
session_info_load_40,"duration-last-5min-service","0"
session_info_load_40,"duration-all-service","18506"
session_info_load_40,"current-service-name",""
session_info_load_40,"cpu-time-current","0"
session_info_load_40,"cpu-time-last-5min","0"
session_info_load_40,"cpu-time-total","218238"
session_info_load_40,"data-separation","''"
session_info_load_40,"client-ip","127.0.0.1"
